event_id,valid_from,event_number,sequence_index,match_id,iteration_id,period_id,game_time,game_time_in_sec,duration,date_time,squad_id,team_name,attacking_squad_id,attacking_team_name,phase,player_id,player_name,player_position,player_position_side,action_type,action,body_part,body_part_extended,previous_pass_height,result,start_coordinates_x,start_coordinates_y,start_adj_coordinates_x,start_adj_coordinates_y,start_packing_zone,start_pitch_position,start_lane,end_coordinates_x,end_coordinates_y,end_adj_coordinates_x,end_adj_coordinates_y,end_packing_zone,end_pitch_position,end_lane,opponents,pressure,distance_to_goal,pxt_team,pxt_opponent,pressing_player_id,distance_to_opponent,opponent_coordinates_x,opponent_coordinates_y,opponent_adj_coordinates_x,opponent_adj_coordinates_y,pass_receiver_type,pass_receiver_player_id,pass_distance,pass_angle,dribble_distance,dribble_type,dribble_result,dribble_opponent_player_id,shot_distance,shot_angle,shot_target_point_y,shot_target_point_z,shot_woodwork,shot_gk_coordinates_x,shot_gk_coordinates_y,duel_type,duel_player_id,fouled_player_id,formation_team,formation_opponent,inferred_set_piece,set_piece_id,set_piece_category,event_id,iteration_id,valid_from,assists,ball_loss_added_opponents,ball_loss_added_opponents_defenders,ball_loss_number,ball_loss_removed_teammates,ball_loss_removed_teammates_defenders,ball_win_added_teammates,ball_win_added_teammates_defenders,ball_win_number,ball_win_removed_opponents,ball_win_removed_opponents_defenders,bypassed_defenders,bypassed_defenders_by_action_second_ball,bypassed_defenders_receiving,bypassed_defenders_wo_verification,bypassed_opponents,bypassed_opponents_by_action_second_ball,bypassed_opponents_defenders_raw,bypassed_opponents_midfield,bypassed_opponents_number,bypassed_opponents_raw,bypassed_opponents_receiving,bypassed_opponents_receiving_dueto_verification,bypassed_opponents_receiving_number,bypassed_opponents_wo_verification,critical_ball_loss_number,def_pxt_active,def_pxt_attack,def_pxt_ball_loss,def_pxt_ball_win,def_pxt_block,def_pxt_defend,def_pxt_dribble,def_pxt_foul,def_pxt_novideo,def_pxt_other,def_pxt_pass,def_pxt_setpiece,def_pxt_shot,defensive_touches,distance_to_goal_covered_dribble,distance_to_goal_covered_fdr,expected_goal_assists,expected_passes,expected_shot_assists,goals,lost_aerial_duels,lost_ground_duels,neutral_passes,neutral_play_number,number_of_presses,offensive_touches,opp_pxt_ball_loss,opp_pxt_ball_win,opp_pxt_block,opp_pxt_dribble,opp_pxt_foul,opp_pxt_no_video,opp_pxt_pass,opp_pxt_setpiece,opp_pxt_shot,owngoals,packing_xg,postshot_xg,pre_assists,pxt_attack,pxt_ball_win,pxt_block,pxt_defend,pxt_dribble,pxt_foul,pxt_fouled,pxt_no_video,pxt_other,pxt_pass,pxt_passive,pxt_rec,pxt_setpiece,pxt_shot,red_card,reverse_play_added_opponents,reverse_play_added_opponents_defenders,reverse_play_number,second_ball_start,second_ball_win,second_yellow_card,shot_assists,shot_at_goal_number,shot_at_goal_number_blocked,shot_at_goal_number_caught,shot_at_goal_number_on_target,shot_at_goal_number_other,shot_at_goal_number_saved,shot_at_goal_number_success,shot_at_goal_off_target_number,shot_creating_actions,shot_xg,shot_xg_from_passes,successful_passes,unsuccessful_passes,won_aerial_duels,won_ground_duels,yellow_card
6292366451,2026-08-04,299,17,253928,1918,1,07:17.7740,437.774,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,113993,Devon Amoo-Mensah,CENTRAL_DEFENDER,CENTRE_RIGHT,RECEPTION,AVAILABILITY_IN_THE_BACK,FOOT_LOW,FOOT_RIGHT,LOW,,10.5,-8.1,-10.5,8.1,CBR,MIDDLE_THIRD,CENTER,,,,,,,,11,0,63.5,0.002829,0.000578,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366451,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366452,2026-08-04,300,17,253928,1918,1,07:17.7741,437.7741,4.9699,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,113993,Devon Amoo-Mensah,CENTRAL_DEFENDER,CENTRE_RIGHT,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_RIGHT,,SUCCESS,10.5,-8.1,-10.5,8.1,CBR,MIDDLE_THIRD,CENTER,6.5,-3.3,-6.5,3.3,CBR,MIDDLE_THIRD,CENTER,11,0,63.5,0.002829,0.000578,,MORE_THAN_FOUR_METERS,,,,,,,,,6.206132851,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366452,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.41,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366453,2026-08-04,301,17,253928,1918,1,07:22.7440,442.744,1.971,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,113993,Devon Amoo-Mensah,CENTRAL_DEFENDER,CENTRE_RIGHT,PASS,LOW_PASS,FOOT,FOOT_LEFT,,SUCCESS,6.5,-3.3,-6.5,3.3,CBR,MIDDLE_THIRD,CENTER,0.3,16.7,-0.3,-16.7,FBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,11,0,59.1,0.002829,0.000578,,MORE_THAN_FOUR_METERS,,,,,TEAMMATE,250133,21,287.1,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366453,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000178,-0.000178,,,,,,,,,,,,,,,,0.976627,,,,,,1,,,,,,,,,-0.000178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
6292366454,2026-08-04,302,17,253928,1918,1,07:24.7150,444.715,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,RECEPTION,AVAILABILITY_OUT_WIDE,FOOT_LOW,FOOT_RIGHT,LOW,,0.3,16.7,-0.3,-16.7,FBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,,,,,,,,11,0,55.4,0.002829,0.0004,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366454,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000349,0.000349,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366455,2026-08-04,303,17,253928,1918,1,07:24.7151,444.7151,0.6459,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_RIGHT,,SUCCESS,0.3,16.7,-0.3,-16.7,FBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,-1.8,17.1,1.8,-17.1,FBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,11,0,55.4,0.002829,0.0004,,MORE_THAN_FOUR_METERS,,,,,,,,,2.125188574,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366455,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.87,,,,,,,,,1,,,,,,0.000349,,,,,,,,,,-0.000368,,,,-0.000368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366456,2026-08-04,304,17,253928,1918,1,07:25.3610,445.361,1.37,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,PASS,LOW_PASS,FOOT,FOOT_RIGHT,,SUCCESS,-1.8,17.1,1.8,-17.1,FBR,MIDDLE_THIRD,RIGHT_HALF_SPACE,-10.5,29.9,10.5,-29.9,FBR,MIDDLE_THIRD,RIGHT_WING,11,20,53.5,0.002461,0.000749,,THREE_METERS,-4.7,15.9,4.7,-15.9,TEAMMATE,41978,15.5,304,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366456,1918,2026-08-04,,,,,,,,,,,,,,,,1,,,,1,1,,,,1,,-0.00035,-0.00035,,,,,,,,,,,,,,,,0.940354,,,,,,,,,,,,,,,-0.00035,,,,,,,0.001938,,,,,,,,,0.003876,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
6292366457,2026-08-04,305,17,253928,1918,1,07:26.7310,446.731,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,41978,Maxi Rodriguez,CENTRAL_MIDFIELD,CENTRE_RIGHT,RECEPTION,AVAILABILITY_OUT_WIDE,FOOT_LOW,FOOT_RIGHT,LOW,,-10.5,29.9,10.5,-29.9,FBR,MIDDLE_THIRD,RIGHT_WING,,,,,,,,10,0,51.6,0.006337,0.000399,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366457,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,1,,1,,,0.00035,0.00035,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.001938,,,,,,,,,,,0.003876,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366458,2026-08-04,306,17,253928,1918,1,07:26.7311,446.7311,2.4539,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,41978,Maxi Rodriguez,CENTRAL_MIDFIELD,CENTRE_RIGHT,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_RIGHT,,SUCCESS,-10.5,29.9,10.5,-29.9,FBR,MIDDLE_THIRD,RIGHT_WING,-8.3,25.3,8.3,-25.3,DMR,MIDDLE_THIRD,RIGHT_WING,10,0,51.6,0.006337,0.000399,,MORE_THAN_FOUR_METERS,,,,,,,,,5.144536824,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366458,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.67,,,,,,,,,1,,,,,,0.00035,,,,,,,,,,-0.001366,,,,-0.001366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366459,2026-08-04,307,17,253928,1918,1,07:29.1850,449.185,0.786,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,41978,Maxi Rodriguez,CENTRAL_MIDFIELD,CENTRE_RIGHT,PASS,LOW_PASS,FOOT,FOOT_RIGHT,,SUCCESS,-8.3,25.3,8.3,-25.3,DMR,MIDDLE_THIRD,RIGHT_WING,-3.6,26.5,3.6,-26.5,FBR,MIDDLE_THIRD,RIGHT_WING,10,20,50.9,0.004971,0.000749,,THREE_METERS,-9.1,22.2,9.1,-22.2,TEAMMATE,250133,4.8,194.9,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366459,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.000349,-0.000349,,,,,,,,,,,,,,,,0.986746,,,,,,,,,,,,,,,-0.000349,,,,,,,-0.002143,,,,,,,,,-0.002143,,,,,,0.8,,1,,,,,,,,,,,,,,,,1,,,,
6292366460,2026-08-04,308,17,253928,1918,1,07:29.9710,449.971,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,RECEPTION,AVAILABILITY_OUT_WIDE,FOOT_LOW,FOOT_LEFT,LOW,,-3.6,26.5,3.6,-26.5,FBR,MIDDLE_THIRD,RIGHT_WING,,,,,,,,11,0,55.6,0.002829,0.0004,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366460,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000391,0.000391,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366461,2026-08-04,309,17,253928,1918,1,07:29.9711,449.9711,5.4909,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_LEFT,,SUCCESS,-3.6,26.5,3.6,-26.5,FBR,MIDDLE_THIRD,RIGHT_WING,-27.6,20.2,27.6,-20.2,DMR,FINAL_THIRD,RIGHT_HALF_SPACE,11,0,55.6,0.002829,0.0004,,MORE_THAN_FOUR_METERS,,,,,,,,,24.78246901,ONE_VS_ONE,WINNER,42164,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366461,1918,2026-08-04,,,,,,,,,,,,,,,,1,,,,1,2,,,,1,,,,,,,,,,,,,,,,23.56,,,,,,,,,,,,,,,0.000391,,,,,,,,,,0.003236,,,,0.003236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366462,2026-08-04,310,17,253928,1918,1,07:35.4620,455.462,0.207,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,PASS,LOW_PASS,FOOT,FOOT_RIGHT,,FAIL,-27.6,20.2,27.6,-20.2,DMR,FINAL_THIRD,RIGHT_HALF_SPACE,-28.2,19.7,28.2,-19.7,OPP_DML,FINAL_THIRD,RIGHT_HALF_SPACE,9,50,32.1,0.006065,0.000791,42164,LESS_THAN_ONE_METER,-26.9,20.2,26.9,-20.2,OPPONENT,41848,0.8,35.5,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366462,1918,2026-08-04,,2,,1,1.5,,,,,,,,,,,,,,,,,,,,,,,0.0002,0.0002,,,,,,,,,,,,,,0.000238,0.53676,,,,,,,,,0.0002,,,,,,,,,,0.00036,,,-0.003656,,,,,,,,,-0.003656,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
6292366463,2026-08-04,311,17,253928,1918,1,07:35.6690,455.669,0.0001,2026-07-18 19:00:00-04,1627,Indy Eleven,3510,Detroit City FC,IN_POSSESSION,41848,Aodhan Quinn,LEFT_WINGBACK_DEFENDER,LEFT,INTERCEPTION,INTERCEPTION,FOOT_LOW,FOOT_RIGHT,LOW,,-28.2,19.7,-28.2,19.7,DML,FIRST_THIRD,LEFT_HALF_SPACE,,,,,,,,8,50,83.1,0.000992,0.002409,113993,LESS_THAN_ONE_METER,-27.5,20.2,-27.5,20.2,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366463,1918,2026-08-04,,,,,,,,,1,1.5,,,,,,,,,,,,,,,,,,,,-0.003656,,-0.003656,,,,,,,,1,,,,,,,,,,,,,,-0.003656,,,,,,,,,,,,,0.0002,,0.0002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366464,2026-08-04,312,17,253928,1918,1,07:35.6691,455.6691,1.0719,2026-07-18 19:00:00-04,1627,Indy Eleven,3510,Detroit City FC,IN_POSSESSION,41848,Aodhan Quinn,LEFT_WINGBACK_DEFENDER,LEFT,PASS,LOW_PASS,FOOT,FOOT_RIGHT,,FAIL,-28.2,19.7,-28.2,19.7,DML,FIRST_THIRD,LEFT_HALF_SPACE,-31,11,-31,11,OPP_DMC,FIRST_THIRD,LEFT_HALF_SPACE,8,50,83.1,0.000992,0.002409,,LESS_THAN_ONE_METER,-27.5,20.2,-27.5,20.2,OPPONENT,41978,9.1,252.3,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366464,1918,2026-08-04,,1.5,,1,1.5,,,,,,,,,,,,,,,,,,,,,,,,0.01781,,,0.01781,,,,,,,,,,,,0.857577,,,,,,,,,0.01781,,,,,,,,,,,,,,,,-0.000593,,,,,,-0.000593,,,,,,,,,,,,,,,,,,,,,,,,,1,,,
6292366465,2026-08-04,313,17,253928,1918,1,07:36.7410,456.741,0.03,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,41978,Maxi Rodriguez,CENTRAL_MIDFIELD,CENTRE_RIGHT,INTERCEPTION,INTERCEPTION,FOOT_LOW,FOOT_RIGHT,LOW,,-31,11,31,-11,DMC,FINAL_THIRD,RIGHT_HALF_SPACE,,,,,,,,8,0,24.2,0.020219,0.000399,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366465,1918,2026-08-04,,,,,,,1.5,,1,3,,,,,,,,,,,,,,,,,,-0.000593,,-0.000593,,,,,,,,,,1,,,,,,,,,,,,,,-0.000593,,,,,,,,,,,,0.01781,0.01781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366466,2026-08-04,314,17,253928,1918,1,07:36.7710,456.771,0.204,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,41978,Maxi Rodriguez,CENTRAL_MIDFIELD,CENTRE_RIGHT,SHOT,LONG_RANGE_SHOT,FOOT_RIGHT,FOOT_RIGHT,,FAIL,-31,11,31,-11,DMC,FINAL_THIRD,RIGHT_HALF_SPACE,-36,6.6,36,-6.6,AMC,OPPONENT_BOX,CENTER,8,0,24.2,0.020219,0.000399,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,24.2,27.1,-1.678099174,0.3660802469,,-49.6,1.9,,,,4-3-2003,4-3-2003,FALSE,,,6292366466,1918,2026-08-04,,,,,,,,,,,,2,,,0.8,4,,2,2,1,4,,,,1.6,,-1.00E-05,-1.00E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.00E-05,,0.0088,,,0.00295,,,,,,,,,,,,,0.00295,,,,,,,,,1,,,,1,,,,,0.03412,,,,,,
6292366467,2026-08-04,315,17,253928,1918,1,07:36.9750,456.975,0.0001,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,88704,Darren Smith,CENTER_FORWARD,CENTRE,RECEPTION,HOLD_UP_PLAY,BODY,BODY,HIGH,,-36,6.6,36,-6.6,AMC,OPPONENT_BOX,CENTER,,,,,,,,4,60,17.7,0.023168,0.000389,,ONE_METER,-36.8,7.5,36.8,-7.5,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366467,1918,2026-08-04,,,,,,,,,,,,,,2,,,,,,,,4,2.4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.001475,,,,,,,,,,,0.00295,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366468,2026-08-04,316,17,253928,1918,1,07:36.9751,456.9751,1.2939,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,88704,Darren Smith,CENTER_FORWARD,CENTRE,PASS,LOW_PASS,BODY,BODY,,SUCCESS,-36,6.6,36,-6.6,AMC,OPPONENT_BOX,CENTER,-39.5,8.2,39.5,-8.2,AMC,OPPONENT_BOX,CENTER,4,60,17.7,0.023168,0.000389,,ONE_METER,-36.8,7.5,36.8,-7.5,TEAMMATE,250133,3.9,335.3,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366468,1918,2026-08-04,,,,,,,,,,,,0.9,,,0.9,0.9,,1,,1,1,,,,0.9,,-3.40E-05,-3.40E-05,,,,,,,,,,,,,,,0.111844,0.067417,0.852281,,,,,,,,,,,,,,-3.40E-05,,,,0.00418,,,0.054205,,,,,,,,,0.10841,,,,,,,,,,,,1,,,,,,,,,1,,0.14977,1,,,,
6292366469,2026-08-04,317,17,253928,1918,1,07:38.2690,458.269,0.03,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,RECEPTION,AVAILABILITY_IN_THE_BOX,FOOT_LOW,FOOT_LEFT,LOW,,-39.5,8.2,39.5,-8.2,AMC,OPPONENT_BOX,CENTER,,,,,,,,3,20,15.3,0.131579,0.000355,,THREE_METERS,-38,6.1,38,-6.1,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366469,1918,2026-08-04,,,,,,,,,,,,,,0.9,,,,,,,,0.9,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,0.054205,,,,,,,,,,,0.10841,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366470,2026-08-04,318,17,253928,1918,1,07:38.2990,458.299,0.541,2026-07-18 19:00:00-04,3510,Detroit City FC,3510,Detroit City FC,IN_POSSESSION,250133,Haruki Yamazaki,RIGHT_WINGBACK_DEFENDER,RIGHT,SHOT,MID_RANGE_SHOT,FOOT_LEFT,FOOT_LEFT,,FAIL,-39.5,8.2,39.5,-8.2,AMC,OPPONENT_BOX,CENTER,-49.6,3.7,49.6,-3.7,OPP_GKC,OPPONENT_BOX,CENTER,3,20,15.3,0.131579,0.000355,,THREE_METERS,-38,6.1,38,-6.1,,,,,,,,,15.3,32.2,-2.47231405,0.2145987654,,-50.9,1.4,,,,4-3-2003,4-3-2003,FALSE,,,6292366470,1918,2026-08-04,,7.2,2.7,1,,,,,,,,,,,,,,,,,,,,,,,,3.70E-05,3.70E-05,,,,,,,,,,,,,,0.023489,,,,,,,,,,3.70E-05,,,,,,,,,,0.09813,0.37416,,0.242584,,,,,,,,,,,,,0.242584,,,,,1,,,,1,,,1,,1,,,,0.14977,,,,,,
6292366471,2026-08-04,319,17,253928,1918,1,07:38.8400,458.84,0.0001,2026-07-18 19:00:00-04,1627,Indy Eleven,3510,Detroit City FC,SECOND_BALL,48543,Eric Dick,GOALKEEPER,CENTRE,GK_SAVE,SAVE,FOOT_LOW,HAND,LOW,,-49.6,3.7,-49.6,3.7,GKC,OWN_BOX,CENTER,,,,,,,,11,100,102.2,0.000392,0.014079,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366471,1918,2026-08-04,,,,,,,7.9,2.9,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.014079,,,,,1,,,,,,,,,,,,,,-0.1175,,,,0.014079,,,,,,,,,3.70E-05,,3.70E-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366472,2026-08-04,320,17,253928,1918,1,07:38.8401,458.8401,7.1379,2026-07-18 19:00:00-04,1627,Indy Eleven,3510,Detroit City FC,SECOND_BALL,48543,Eric Dick,GOALKEEPER,CENTRE,DRIBBLE,DRIBBLE,FOOT_LOW,HAND,,SUCCESS,-49.6,3.7,-49.6,3.7,GKC,OWN_BOX,CENTER,-38.6,0.9,-38.6,0.9,GKC,OWN_BOX,CENTER,11,100,102.2,0.000392,0.014079,,MORE_THAN_FOUR_METERS,,,,,,,,,11.39579462,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366472,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.09,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366473,2026-08-04,321,18,253928,1918,1,07:45.9780,465.978,1.785,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,ATTACKING_TRANSITION,48543,Eric Dick,GOALKEEPER,CENTRE,PASS,LOW_PASS,BODY,HAND,,SUCCESS,-38.6,0.9,-38.6,0.9,GKC,OWN_BOX,CENTER,-36.7,15.1,-36.7,15.1,CBL,OWN_BOX,LEFT_HALF_SPACE,11,0,91.1,0.000833,0.001682,,MORE_THAN_FOUR_METERS,,,,,TEAMMATE,42211,14.4,82.4,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366473,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012902,-0.012902,,,,,,,,,,,,,,,,0.877187,,,,,,1,,,,,-0.012397,,,,-0.000505,,,,,,,0.000441,,0.000441,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,
6292366474,2026-08-04,322,18,253928,1918,1,07:47.7630,467.763,0.0001,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,IN_POSSESSION,42211,Paco Craig,CENTRAL_DEFENDER,CENTRE_LEFT,RECEPTION,AVAILABILITY_IN_THE_BACK,FOOT_LOW,FOOT_LEFT,LOW,,-36.7,15.1,-36.7,15.1,CBL,OWN_BOX,LEFT_HALF_SPACE,,,,,,,,11,0,90.5,0.000833,0.001177,,MORE_THAN_FOUR_METERS,,,,,,,,,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366474,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.90E-05,-8.90E-05,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366475,2026-08-04,323,18,253928,1918,1,07:47.7631,467.7631,1.0939,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,IN_POSSESSION,42211,Paco Craig,CENTRAL_DEFENDER,CENTRE_LEFT,DRIBBLE,DRIBBLE,FOOT_LOW,FOOT_LEFT,,SUCCESS,-36.7,15.1,-36.7,15.1,CBL,OWN_BOX,LEFT_HALF_SPACE,-31,18.5,-31,18.5,CBL,FIRST_THIRD,LEFT_HALF_SPACE,11,0,90.5,0.000833,0.001177,,MORE_THAN_FOUR_METERS,,,,,,,,,6.650176541,CARRY,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366475,1918,2026-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.94,,,,,,,,,1,,,,,,-8.90E-05,,,,,,,,,,0.000612,,,,0.000612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292366476,2026-08-04,324,18,253928,1918,1,07:48.8570,468.857,1.521,2026-07-18 19:00:00-04,1627,Indy Eleven,1627,Indy Eleven,IN_POSSESSION,42211,Paco Craig,CENTRAL_DEFENDER,CENTRE_LEFT,PASS,LOW_PASS,FOOT,FOOT_RIGHT,,SUCCESS,-31,18.5,-31,18.5,CBL,FIRST_THIRD,LEFT_HALF_SPACE,-9.4,13.7,-9.4,13.7,AMC,MIDDLE_THIRD,LEFT_HALF_SPACE,11,0,85.5,0.001445,0.001088,,MORE_THAN_FOUR_METERS,,,,,TEAMMATE,42164,22.1,347.3,,,,,,,,,,,,,,,4-3-2003,4-3-2003,FALSE,,,6292366476,1918,2026-08-04,,1.5,,,0.5,,,,,,,0.5,,,0.5,3,,1,1.5,1,6,,,,3,,0.000527,0.000527,,,,,,,,,,,,,,,,0.91045,,,,,,,,,,,,,,,0.000527,,,,,,,0.000503,,,,,,,,,0.001006,,,,,,,,,,,,,,,,,,,,,,,,1,,,,
